tripid,haulno,gear,faddescription,shotdate,shottime,shotdepth,shotlatdeg,shotlatmins,shotlondeg,shotlonmins,hauldate,haulquarter,haultime,hauldepth,haullatdeg,haullatmins,haullondeg,haullonmins,icesdivision,haulicesrectangle,haulwindspeed,haulwindbeaufort,haulwinddirectiion,haulwindcompass,towduration,towcorrection,BAIT_TYPE,CETACEAN_MITIGATION_DEVICES,CHAIN_MAT,COD_END_MESH_MM,COD_END_TWINE_CONSTRUCTION,COD_END_TWINE_DIA_MM,COMBINED_BEAM_LENGTH_M,COMBINED_FISHING_LINE_LENGTHM,CONDITION_OF_NET,DOOR_SPREAD_ESTM,ENTRANCE_SIZE_MM,ESTIMATED_DOOR_SPREAD_M,FOOTROPE_LENGTH_M,GILLNET_TWINE_CONSTRUCTION,GILLNET_TWINE_DIAMETER_MM,HANGING_RATIO,HANGING_RATIO_3,HEADROPE_LENGTH_M,HOOK_SIZE,INDIVIDUAL_BEAM_LENGTH_M,INNER_MESH_SIZE_MM,INNER_TWINE_DIAMETER,LENGTH_OF_FISHING_LINE_M,LENGTH_OF_STRING_M,LENGTH_OF_TIER_OR_FLEET_M,MESH_SIZE_IN_DIAMOND_PANEL_MM,MESH_SIZE_IN_SQUARE_MESH_PANEL_MM,MESH_SIZE_MM,MESHES_DEEP_INNER_ONLY_NET,MESHES_DEEP_OUTER_NET,NUMBER_OF_HOOKS_IN_STRING,NUMBER_OF_LINES,NUMBER_OF_NETS_IN_TIER,NUMBER_OF_POTS_IN_STRING,NUMBER_OF_TEETH_ON_A_SINGLE_DREDGE,NUMBER_OF_TICKLER_CHAINS,OUTER_MESH_SIZE_MM,OUTER_TWINE_DIAMETER,RING_DIAMETER_MM,SELECTIVITY,SELECTIVITY_DEVICE,SPREAD_BETWEEN_VESSELS_ESTM,SQUARE_MESH_SIZE_MM,TOTAL_NUMBER_OF_DREDGES_USED,VEIL_MESH_SIZE_MM,WIDTH_OD_INDIVIDUAL_DREDGE_M,WIDTH_OF_INDIVIDUAL_DREDGE_M,CHECK
NN519GN,5,53,Tangle net,29/04/2019,08:20:00,18,50,2,-5,-38,01/05/2019,2,15:20:00,18,50,2,-5,-38,VIIF,29E4,NULL,3,NULL,SW ,3300,NULL,NULL,NONE,NULL,NULL,NULL,NULL,NULL,NULL,NEW,NULL,NULL,NULL,440,MONOFILAMENT,0.9,0.5,NULL,440,NULL,NULL,NULL,NULL,NULL,NULL,440,NULL,NULL,355,5.5,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN519OT,1,7,Otter trawl (unspecified),02/12/2019,06:30:00,66,49,59,-5,-37,02/12/2019,4,11:15:00,76,49,52,-5,-27,VIIE,28E4,NULL,03-Apr,NULL,NE ,285,NULL,NULL,NULL,NULL,100,Single Braided,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN519OT,2,7,Otter trawl (unspecified),02/12/2019,11:30:00,76,49,52,-5,-27,02/12/2019,4,16:20:00,73,49,59,-5,-39,VIIE,28E4,NULL,02-Mar,NULL,NE ,290,NULL,NULL,NULL,NULL,100,Single Braided,NULL,NULL,NULL,NULL,78,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521BT,1,1,Beam trawl,26/05/2021,10:30:00,93,50,31,-6,-18,26/05/2021,2,14:00:00,94,50,22,-6,-23,VIIG,29E3,NULL,NULL,NULL,NULL,210,NULL,NULL,NULL,Yes,90,Single Braided,5,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521BT,2,1,Beam trawl,27/05/2021,00:45:00,85,50,28,-6,-6,27/05/2021,2,04:00:00,95,50,34,-6,-16,VIIG,30E3,NULL,NULL,NULL,NULL,195,NULL,NULL,NULL,Yes,90,Single Braided,5,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521BT,3,1,Beam trawl,27/05/2021,21:45:00,96,50,43,-6,-17,28/05/2021,2,01:00:00,94,50,31,-6,-20,VIIG,30E3,NULL,NULL,NULL,NULL,195,NULL,NULL,NULL,Yes,90,Single Braided,5,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521BT,4,1,Beam trawl,28/05/2021,11:45:00,87,50,39,-6,-2,28/05/2021,2,15:00:00,92,50,31,-6,-18,VIIG,30E3,NULL,NULL,NULL,NULL,195,NULL,NULL,NULL,Yes,90,Single Braided,5,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521BT,5,1,Beam trawl,29/05/2021,13:15:00,90,50,32,-6,-15,29/05/2021,2,16:30:00,94,50,30,-6,-17,VIIG,30E3,NULL,NULL,NULL,NULL,195,NULL,NULL,NULL,Yes,90,Single Braided,5,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521BT,6,1,Beam trawl,30/05/2021,03:15:00,88,50,28,-6,-11,30/05/2021,2,06:30:00,95,50,35,-6,-17,VIIG,30E3,NULL,NULL,NULL,NULL,195,NULL,NULL,NULL,Yes,90,Single Braided,5,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521BT,7,1,Beam trawl,30/05/2021,13:45:00,89,50,30,-6,-12,30/05/2021,2,17:00:00,91,50,28,-6,-15,VIIG,29E3,NULL,NULL,NULL,NULL,195,NULL,NULL,NULL,Yes,90,Single Braided,5,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521BT,8,1,Beam trawl,31/05/2021,03:45:00,88,50,28,-6,-13,31/05/2021,2,07:00:00,92,50,30,-6,-10,VIIG,30E3,NULL,NULL,NULL,NULL,195,NULL,NULL,NULL,Yes,90,Single Braided,5,15,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,NULL,NULL,14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521OT,1,7,Otter trawl (unspecified),08/07/2021,04:45:00,54,49,59,-5,-30,08/07/2021,3,09:00:00,57,49,50,-5,-26,VIIE,28E4,NULL,3,NULL,W  ,255,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521OT,2,7,Otter trawl (unspecified),08/07/2021,09:35:00,57,49,50,-5,-26,08/07/2021,3,14:21:00,78,49,51,-5,-45,VIIE,28E4,NULL,4,NULL,W  ,286,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,Square Mesh Panel,NULL,NULL,NULL,NULL,NULL,NULL,1
NN521OT,3,7,Otter trawl (unspecified),08/07/2021,14:30:00,63,49,51,-5,-45,08/07/2021,3,18:48:00,63,49,45,-5,-36,VIIE,28E4,NULL,4,NULL,W  ,258,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,NULL,NULL,51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27,NULL,NULL,100,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522BT,1,1,Beam trawl,19/03/2022,09:00:00,74,50,21,-5,-56,19/03/2022,1,10:45:00,78,50,16,-6,-6,VIIF,29E3,NULL,NULL,NULL,NULL,105,NULL,NULL,NULL,Yes,80,Single Braided,5,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,0
NN522BT,2,1,Beam trawl,19/03/2022,21:40:00,80,50,15,-6,-7,19/03/2022,1,23:25:00,80,50,14,-6,-7,VIIF,29E3,NULL,NULL,NULL,NULL,105,NULL,NULL,NULL,Yes,80,Single Braided,5,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,0
NN522BT,3,1,Beam trawl,20/03/2022,18:05:00,86,50,41,-6,-7,20/03/2022,1,19:50:00,86,50,40,-6,-7,VIIG,30E3,NULL,NULL,NULL,NULL,105,NULL,NULL,NULL,Yes,80,Single Braided,5,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,0
NN522BT,4,1,Beam trawl,21/03/2022,18:30:00,88,50,15,-6,-9,21/03/2022,1,20:15:00,85,50,15,-6,-8,VIIF,29E3,NULL,NULL,NULL,NULL,105,NULL,NULL,NULL,Yes,80,Single Braided,5,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,0
NN522BT,5,1,Beam trawl,23/03/2022,09:45:00,82,50,18,-6,-6,23/03/2022,1,11:45:00,81,50,18,-6,-6,VIIF,29E3,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,Yes,80,Single Braided,5,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,0
NN522BT,6,1,Beam trawl,23/03/2022,21:55:00,82,50,17,-6,-5,23/03/2022,1,23:55:00,82,50,17,-6,-5,VIIF,29E3,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,Yes,80,Single Braided,5,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,0
NN522BT,7,1,Beam trawl,25/03/2022,07:50:00,80,50,15,-6,-5,25/03/2022,1,09:35:00,77,50,19,-6,-6,VIIF,29E3,NULL,NULL,NULL,NULL,105,NULL,NULL,NULL,Yes,80,Single Braided,5,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,0
NN522BT,8,1,Beam trawl,25/03/2022,22:30:00,85,50,16,-6,-11,26/03/2022,1,00:30:00,80,50,17,-6,-5,VIIF,29E3,NULL,NULL,NULL,NULL,120,NULL,NULL,NULL,Yes,80,Single Braided,5,24,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,0
NN522GN,1,51,Gill net (not tramm. or tangl),10/12/2022,16:00:00,91,50,43,-6,-9,11/12/2022,4,07:00:00,91,50,43,-6,-9,VIIG,30E3,NULL,2,NULL,NW ,900,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,400,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,140,50,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522GN,2,51,Gill net (not tramm. or tangl),10/12/2022,13:00:00,95,50,38,-6,-8,11/12/2022,4,14:00:00,95,50,38,-6,-17,VIIG,30E3,NULL,02-Mar,NULL,NW ,1500,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,8800,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8800,NULL,NULL,127,50,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522GN,3,51,Gill net (not tramm. or tangl),10/12/2022,14:00:00,95,50,40,-6,-9,11/12/2022,4,10:30:00,93,50,38,-6,-22,VIIG,30E3,NULL,2,NULL,NW ,1230,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,8800,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8800,NULL,NULL,127,50,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522GN,4,51,Gill net (not tramm. or tangl),11/12/2022,09:00:00,91,50,43,-6,-9,11/12/2022,4,17:00:00,91,50,43,-6,-9,VIIG,30E3,NULL,03-Apr,NULL,NE ,480,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,400,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400,NULL,NULL,140,50,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522GN,5,51,Gill net (not tramm. or tangl),11/12/2022,22:00:00,101,50,12,-6,-54,12/12/2022,4,11:30:00,99,50,14,-6,-46,VIIF,29E3,NULL,4,NULL,SE ,810,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,8800,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8800,NULL,NULL,127,50,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522GN,6,51,Gill net (not tramm. or tangl),11/12/2022,23:00:00,102,50,9,-6,-57,12/12/2022,4,17:30:00,102,50,12,-6,-48,VIIF,29E3,NULL,05-Jun,NULL,SE ,1110,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,8800,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8800,NULL,NULL,127,50,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522GN,7,51,Gill net (not tramm. or tangl),12/12/2022,15:00:00,101,50,12,-6,-52,13/12/2022,4,10:00:00,102,50,14,-6,-48,VIIF,29E3,NULL,05-Jun,NULL,SE ,1140,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,4400,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4400,NULL,NULL,127,50,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522GN,8,51,Gill net (not tramm. or tangl),12/12/2022,14:00:00,99,50,10,-7,-1,13/12/2022,4,12:00:00,101,50,13,-6,-53,VIIF,29E3,NULL,6,NULL,SE ,1320,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,8800,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8800,NULL,NULL,127,50,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522GN,9,51,Gill net (not tramm. or tangl),12/12/2022,15:30:00,101,50,11,-6,-54,13/12/2022,4,17:00:00,101,50,13,-6,-46,VIIF,29E3,NULL,06-Jul,NULL,SE ,1530,NULL,NULL,NOT RECORDED,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,8800,MONOFILAMENT,0.65,0.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8800,NULL,NULL,127,50,NULL,NULL,NULL,88,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522OT,1,7,Otter trawl (unspecified),07/05/2022,06:05:00,39,49,59,-5,-31,07/05/2022,2,10:35:00,43,49,55,-5,-23,VIIE,28E4,7,02-Mar,NULL,NW ,270,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522OT,2,7,Otter trawl (unspecified),07/05/2022,10:45:00,43,49,55,-5,-23,07/05/2022,2,15:00:00,42,49,53,-5,-39,VIIE,28E4,7,02-Mar,NULL,NW ,255,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN522OT,3,7,Otter trawl (unspecified),07/05/2022,15:10:00,42,49,53,-5,-39,07/05/2022,2,19:30:00,29,50,1,-5,-33,VIIE,29E4,10,3,NULL,NW ,260,NULL,NULL,NULL,NULL,100,Single Braided,5,NULL,NULL,NULL,49,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523BT,1,1,Beam trawl,10/05/2023,06:00:00,106,49,21,-6,-4,10/05/2023,2,08:15:00,108,49,28,-6,-3,VIIH,27E3,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,Yes,90,Double Braided,4,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523BT,2,1,Beam trawl,10/05/2023,18:45:00,108,49,27,-6,-6,10/05/2023,2,21:00:00,108,49,28,-5,-52,VIIH,27E4,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,Yes,90,Double Braided,4,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523BT,3,1,Beam trawl,11/05/2023,07:15:00,108,49,26,-6,-4,11/05/2023,2,09:30:00,106,49,29,-5,-59,VIIH,27E4,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,Yes,90,Double Braided,4,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523BT,4,1,Beam trawl,11/05/2023,19:45:00,110,49,22,-6,0,11/05/2023,2,22:00:00,108,49,25,-6,-3,VIIH,27E3,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,Yes,90,Double Braided,4,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523BT,5,1,Beam trawl,12/05/2023,08:30:00,108,49,26,-6,-8,12/05/2023,2,10:45:00,108,49,22,-6,-2,VIIH,27E3,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,Yes,90,Double Braided,4,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523BT,6,1,Beam trawl,12/05/2023,18:45:00,108,49,21,-6,-3,12/05/2023,2,21:00:00,108,49,28,-6,-6,VIIH,27E3,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,Yes,90,Double Braided,4,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523BT,7,1,Beam trawl,13/05/2023,07:15:00,106,49,23,-6,0,13/05/2023,2,09:30:00,104,49,30,-6,-1,VIIE,28E3,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,Yes,90,Double Braided,4,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523BT,8,1,Beam trawl,13/05/2023,19:45:00,102,49,30,-6,-6,13/05/2023,2,22:00:00,104,49,31,-6,-2,VIIE,28E3,NULL,NULL,NULL,NULL,135,NULL,NULL,NULL,Yes,90,Double Braided,4,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,None,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523GN,1,52,Trammel net,15/06/2023,15:30:00,108,49,30,-6,-3,18/06/2023,2,10:45:00,108,49,28,-6,-6,VIIH,27E3,NULL,03-Apr,NULL,SW ,4035,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,4800,MONOFILAMENT,0.65,0.33,NULL,4800,NULL,NULL,300,0.65,NULL,NULL,4800,NULL,NULL,NULL,12,2.5,NULL,NULL,48,NULL,NULL,NULL,900,0.9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
NN523GN,2,52,Trammel net,15/06/2023,15:45:00,108,49,28,-6,-6,18/06/2023,2,12:30:00,108,49,26,-6,-10,VIIH,27E3,NULL,03-Apr,NULL,SW ,4125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NORMAL WEAR AND TEAR,NULL,NULL,NULL,4500,MONOFILAMENT,0.65,0.25,NULL,4500,NULL,NULL,262,0.65,NULL,NULL,4500,NULL,NULL,NULL,12,2.5,NULL,NULL,45,NULL,NULL,NULL,825,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
